Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
nbrc.gov,nbrc.gov,http://www.nbrc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nationsreportcard.gov,nationsreportcard.gov,https://www.nationsreportcard.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
ncd.gov,ncd.gov,https://ncd.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nccrc.gov,nccrc.gov,http://nccrc.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
ncjrs.gov,ncjrs.gov,https://www.ncjrs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncpc.gov,ncpc.gov,https://www.ncpc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True
ncirc.gov,ncirc.gov,https://www.ncirc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
nccs.gov,nccs.gov,https://nccs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncua.gov,ncua.gov,https://www.ncua.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,False,False,True
ncrc.gov,ncrc.gov,https://www.ncrc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
neglecteddiseases.gov,neglecteddiseases.gov,https://www.neglecteddiseases.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
neh.gov,neh.gov,https://www.neh.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
nehrp.gov,nehrp.gov,http://nehrp.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nersc.gov,nersc.gov,http://www.nersc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nemi.gov,nemi.gov,https://www.nemi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
nga.gov,nga.gov,https://www.nga.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nfpors.gov,nfpors.gov,https://nfpors.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nhtsa.gov,nhtsa.gov,https://www.nhtsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
niem.gov,niem.gov,https://www.niem.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nicic.gov,nicic.gov,https://nicic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nicsezcheckfbi.gov,nicsezcheckfbi.gov,https://www.nicsezcheckfbi.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True
ngc.gov,ngc.gov,https://ngc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nifc.gov,nifc.gov,https://www.nifc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nih.gov,nih.gov,https://www.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nist.gov,nist.gov,https://www.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nigc.gov,nigc.gov,https://www.nigc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,True,True,True
nitrd.gov,nitrd.gov,https://www.nitrd.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nmb.gov,nmb.gov,http://www.nmb.gov,True,False,,False,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nnlm.gov,nnlm.gov,https://nnlm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True
nixonlibrary.gov,nixonlibrary.gov,https://nixonlibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
nlrb.gov,nlrb.gov,https://nlrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nnss.gov,nnss.gov,http://nnss.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nolaenvironmental.gov,nolaenvironmental.gov,https://www.nolaenvironmental.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nps.gov,nps.gov,https://www.nps.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
noaa.gov,noaa.gov,http://www.noaa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nrel.gov,nrel.gov,http://www.nrel.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nro.gov,nro.gov,http://nro.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nrc.gov,nrc.gov,https://www.nrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nrd.gov,nrd.gov,http://nrd.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nsep.gov,nsep.gov,https://nsep.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nrojr.gov,nrojr.gov,http://nrojr.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nsa.gov,nsa.gov,https://www.nsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nsopw.gov,nsopw.gov,https://www.nsopw.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
nsf.gov,nsf.gov,https://nsf.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ntrc.gov,ntrc.gov,http://www.ntrc.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
nutrition.gov,nutrition.gov,https://www.nutrition.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
ntis.gov,ntis.gov,https://ntis.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,False,True,True,True
ntsb.gov,ntsb.gov,https://ntsb.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31557600; includeSubDomains; preload,31557600,True,True,False,False,False,False,False,True
nwcg.gov,nwcg.gov,https://www.nwcg.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
nwtrb.gov,nwtrb.gov,http://www.nwtrb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
obamalibrary.gov,obamalibrary.gov,https://www.obamalibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
nwbc.gov,nwbc.gov,https://nwbc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
occ.gov,occ.gov,https://occ.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
occhelps.gov,occhelps.gov,https://occhelps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
oea.gov,oea.gov,http://oea.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ojjdp.gov,ojjdp.gov,https://www.ojjdp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,True,True,True
ofcm.gov,ofcm.gov,http://www.ofcm.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
odni.gov,odni.gov,https://www.odni.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
oge.gov,oge.gov,https://oge.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ofda.gov,ofda.gov,https://ofda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
opensource.gov,opensource.gov,https://www.opensource.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
onrr.gov,onrr.gov,https://onrr.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
opic.gov,opic.gov,https://www.opic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
osac.gov,osac.gov,https://www.osac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
opm.gov,opm.gov,https://www.opm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
organdonor.gov,organdonor.gov,https://organdonor.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
orau.gov,orau.gov,https://orau.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ornl.gov,ornl.gov,https://ornl.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
osha.gov,osha.gov,https://www.osha.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31557600; includeSubDomains,31557600,False,False,False,False,False,True,True,True
ots.gov,ots.gov,http://ots.gov,True,False,,True,False,False,False,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,False,True
oshrc.gov,oshrc.gov,https://oshrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
osc.gov,osc.gov,https://osc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
osti.gov,osti.gov,https://www.osti.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
osmre.gov,osmre.gov,http://www.osmre.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,False,True
ourdocuments.gov,ourdocuments.gov,https://www.ourdocuments.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
ovcttac.gov,ovcttac.gov,https://www.ovcttac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
papahanaumokuakea.gov,papahanaumokuakea.gov,http://www.papahanaumokuakea.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pclob.gov,pclob.gov,https://pclob.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
paymentaccuracy.gov,paymentaccuracy.gov,https://paymentaccuracy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
pay.gov,pay.gov,https://pay.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False,False,False,True,True,True
oversight.gov,oversight.gov,https://oversight.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
patriotbonds.gov,patriotbonds.gov,https://patriotbonds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,True,False,False,True,True,True
pcah.gov,pcah.gov,http://pcah.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
pbgc.gov,pbgc.gov,https://www.pbgc.gov,True,False,,True,True,False,True,False,False,False,False,,,True,False,False,False,False,True,True,False
performance.gov,performance.gov,https://www.performance.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000; includeSubDomains; preload, max-age=31536000; includeSubDomains",31536000,True,False,False,False,False,True,True,True
plainlanguage.gov,plainlanguage.gov,http://www.plainlanguage.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pepfar.gov,pepfar.gov,https://www.pepfar.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
peacecorps.gov,peacecorps.gov,https://www.peacecorps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
pmf.gov,pmf.gov,https://pmf.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
pic.gov,pic.gov,http://pic.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,False,True
phe.gov,phe.gov,https://www.phe.gov,True,False,,True,True,False,True,False,False,False,False,,,True,False,False,False,False,True,True,False
pmi.gov,pmi.gov,https://www.pmi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
pnl.gov,pnl.gov,http://pnl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
pnnl.gov,pnnl.gov,http://pnnl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
presidentialinnovationfellows.gov,presidentialinnovationfellows.gov,https://presidentialinnovationfellows.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ppirs.gov,ppirs.gov,https://www.ppirs.gov,True,False,,False,True,False,True,False,False,False,True,max-age=34070400; includeSubDomains,34070400,False,False,False,False,False,False,False,True
poolsafely.gov,poolsafely.gov,https://www.poolsafely.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
prc.gov,prc.gov,https://www.prc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True
presidentialserviceawards.gov,presidentialserviceawards.gov,https://www.presidentialserviceawards.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,False,False,True,True,True
poolsafety.gov,poolsafety.gov,http://poolsafety.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
pppl.gov,pppl.gov,http://www.pppl.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
preserveamerica.gov,preserveamerica.gov,http://preserveamerica.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pretrialservices.gov,pretrialservices.gov,https://pretrialservices.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,False,False,True,True,True
psa.gov,psa.gov,https://psa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True
psc.gov,psc.gov,http://psc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
presidio.gov,presidio.gov,http://www.presidio.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
rcfl.gov,rcfl.gov,https://www.rcfl.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
ready.gov,ready.gov,https://www.ready.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
qatesttwai.gov,qatesttwai.gov,https://qatesttwai.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
realpropertyprofile.gov,realpropertyprofile.gov,https://www.realpropertyprofile.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
psob.gov,psob.gov,https://www.psob.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,False,False,True
recalls.gov,recalls.gov,https://www.recalls.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
realestatesales.gov,realestatesales.gov,https://realestatesales.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
privacyshield.gov,privacyshield.gov,https://www.privacyshield.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
recreation.gov,recreation.gov,https://www.recreation.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
reaganlibrary.gov,reaganlibrary.gov,https://reaganlibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
recoverymonth.gov,recoverymonth.gov,https://recoverymonth.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
research.gov,research.gov,https://www.research.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
regulations.gov,regulations.gov,https://www.regulations.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;  includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
reginfo.gov,reginfo.gov,https://reginfo.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
robodeidentidad.gov,robodeidentidad.gov,https://robodeidentidad.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
relocatefeds.gov,relocatefeds.gov,https://relocatefeds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
rivers.gov,rivers.gov,https://rivers.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000 ; includeSubDomains; preload,31536000,True,True,False,False,False,False,False,True
rrb.gov,rrb.gov,https://rrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,True,True,False
rocis.gov,rocis.gov,http://rocis.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,False,True
sac.gov,sac.gov,https://sac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
restorethegulf.gov,restorethegulf.gov,https://restorethegulf.gov,True,False,,True,True,False,True,False,False,False,False,"max-age=0, max-age=31536000",0,False,False,False,False,False,True,True,False
safercar.gov,safercar.gov,https://www.safercar.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
saferproduct.gov,saferproduct.gov,http://saferproduct.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
safecom.gov,safecom.gov,https://www.safecom.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
sandia.gov,sandia.gov,http://www.sandia.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
safeocs.gov,safeocs.gov,https://safeocs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
safertruck.gov,safertruck.gov,https://www.safertruck.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
saferproducts.gov,saferproducts.gov,https://www.saferproducts.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
salmonrecovery.gov,salmonrecovery.gov,https://www.salmonrecovery.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
samhsa.gov,samhsa.gov,https://www.samhsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
sam.gov,sam.gov,https://www.sam.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
savingsbonds.gov,savingsbonds.gov,https://savingsbonds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,True,False,False,True,True,True
savingsbondwizard.gov,savingsbondwizard.gov,https://savingsbondwizard.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,True,True,True,True,True
savingsbond.gov,savingsbond.gov,https://savingsbond.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,True,False,False,True,True,True
sba.gov,sba.gov,https://www.sba.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
science.gov,science.gov,https://www.science.gov,True,False,,True,True,False,True,False,False,False,False,,,True,False,False,False,False,True,True,False
sciencebase.gov,sciencebase.gov,https://www.sciencebase.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True
sbst.gov,sbst.gov,https://sbst.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
science360.gov,science360.gov,https://science360.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
sbir.gov,sbir.gov,https://www.sbir.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
scidac.gov,scidac.gov,http://www.scidac.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
scijinks.gov,scijinks.gov,https://scijinks.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
sdr.gov,sdr.gov,http://www.sdr.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
sec.gov,sec.gov,https://www.sec.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31556952,31556952,False,False,False,False,False,True,True,True
serve.gov,serve.gov,https://www.serve.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
sierrawild.gov,sierrawild.gov,http://sierrawild.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
section508.gov,section508.gov,http://section508.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,True,True,True,False,False
secretservice.gov,secretservice.gov,https://www.secretservice.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True
selectagents.gov,selectagents.gov,https://www.selectagents.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
sftool.gov,sftool.gov,https://sftool.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
siteidiq.gov,siteidiq.gov,https://www.siteidiq.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
sigtarp.gov,sigtarp.gov,https://www.sigtarp.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
selectusa.gov,selectusa.gov,https://www.selectusa.gov,True,False,,False,True,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
slgs.gov,slgs.gov,https://slgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,True,False,False,True,True,True
smokefree.gov,smokefree.gov,https://smokefree.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
sji.gov,sji.gov,http://www.sji.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
snap.gov,snap.gov,https://snap.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
smarterskies.gov,smarterskies.gov,https://www.smarterskies.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,True,True,True,True,False
solardecathlon.gov,solardecathlon.gov,https://www.solardecathlon.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ssa.gov,ssa.gov,https://www.ssa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63113904,63113904,False,False,False,False,False,True,True,True
srs.gov,srs.gov,http://www.srs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
smartgrid.gov,smartgrid.gov,https://www.smartgrid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ssab.gov,ssab.gov,http://ssab.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
stb.gov,stb.gov,https://stb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
stateoig.gov,stateoig.gov,https://www.stateoig.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
sss.gov,sss.gov,https://www.sss.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
state.gov,state.gov,https://www.state.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
strategicsourcing.gov,strategicsourcing.gov,https://strategicsourcing.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,False,False,True
studentloans.gov,studentloans.gov,https://studentloans.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
stopalcoholabuse.gov,stopalcoholabuse.gov,https://www.stopalcoholabuse.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
stopbullying.gov,stopbullying.gov,https://www.stopbullying.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
sustainability.gov,sustainability.gov,https://sustainability.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
sustainablecommunities.gov,sustainablecommunities.gov,https://www.sustainablecommunities.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True
stopfakes.gov,stopfakes.gov,https://www.stopfakes.gov,True,False,,False,True,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
